NOM_USUEL;AAAAMM;RR;RR_ME;UMM;INST;TM
NICE;199712;138.8;;65.0;9276.0;10.3
NICE;199801;26.8;;67.0;10189.0;10.0
NICE;199802;15.6;;;11616.0;11.2
NICE;199803;4.8;;66.0;15437.0;11.7
NICE;199804;151.2;;72.0;13122.0;12.9
NICE;199805;64.2;;72.0;16599.0;18.0
NICE;199806;5.4;;74.0;18594.0;20.9
NICE;199807;0.0;;73.0;19958.0;23.7
NICE;199808;42.8;;73.0;17843.0;24.3
NICE;199809;214.2;;70.0;13658.0;20.3
NICE;199810;158.4;;73.0;12516.0;16.4
NICE;199811;25.6;;64.0;10505.0;11.3
NICE;199812;49.4;;64.0;8277.0;9.1
NICE;199901;77.6;;67.0;12507.0;9.4
NICE;199902;7.4;;;12947.0;9.0
NICE;199903;105.2;;66.0;15185.0;11.8
NICE;199904;70.8;;73.0;12084.0;13.8
NICE;199905;63.0;;79.0;13359.0;18.2
NICE;199906;19.2;;69.0;18367.0;21.1
NICE;199907;3.8;;65.0;19575.0;24.3
NICE;199908;5.4;;72.0;17941.0;24.4
NICE;199909;151.0;;70.0;14190.0;22.2
NICE;199910;262.0;;77.0;9241.0;17.5
NICE;199911;59.2;;66.0;10661.0;12.7
NICE;199912;36.2;;59.0;8955.0;9.6
NICE;200001;7.8;;68.0;11189.0;8.5
NICE;200002;2.4;;66.0;12330.0;11.1
NICE;200003;27.0;;69.0;13477.0;12.0
NICE;200004;116.6;;;12070.0;13.3
NICE;200005;4.2;;72.0;17919.0;19.2
NICE;200006;87.6;;70.0;20653.0;22.2
NICE;200007;28.4;;69.0;21308.0;22.1
NICE;200008;5.0;;71.0;19019.0;23.9
NICE;200009;57.0;;68.0;16090.0;21.4
NICE;200010;291.0;;78.0;10473.0;17.4
NICE;200011;398.8;;76.0;7284.0;12.3
NICE;200012;186.2;;72.0;7036.0;11.1
NICE;200101;97.0;;74.0;7364.0;9.6
NICE;200102;36.8;;68.0;11706.0;10.3
NICE;200103;58.2;;77.0;11704.0;12.9
NICE;200104;18.6;;66.0;16203.0;13.5
NICE;200105;54.2;;76.0;13049.0;18.3
NICE;200106;0.2;;66.0;21369.0;21.0
NICE;200107;14.8;;68.0;20744.0;23.6
NICE;200108;0.2;;66.0;20755.0;25.1
NICE;200109;20.2;;63.0;15853.0;19.4
NICE;200110;31.0;;75.0;13080.0;19.4
NICE;200111;83.2;;64.0;9678.0;13.3
NICE;200112;7.4;;54.0;11727.0;8.9
NICE;200201;68.4;;62.0;10371.0;8.8
NICE;200202;91.4;;73.0;10006.0;11.0
NICE;200203;34.8;;67.0;13471.0;12.7
NICE;200204;80.4;;70.0;12821.0;14.3
NICE;200205;92.0;;73.0;15793.0;17.1
NICE;200206;45.4;;74.0;19293.0;22.0
NICE;200207;53.6;;72.0;19033.0;23.1
NICE;200208;37.2;;69.0;17875.0;23.3
NICE;200209;46.8;;71.0;14401.0;20.4
NICE;200210;123.8;;74.0;11972.0;17.1
NICE;200211;219.0;;76.0;7207.0;13.8
NICE;200212;57.8;;75.0;6207.0;10.8
NICE;200301;63.6;;63.0;10892.0;9.6
NICE;200302;1.0;;51.0;11292.0;8.4
NICE;200303;3.6;;69.0;15933.0;11.6
NICE;200304;80.6;;71.0;13463.0;13.8
NICE;200305;30.0;;67.0;17429.0;19.1
NICE;200306;0.0;;74.0;20770.0;24.4
NICE;200307;2.6;;68.0;23272.0;25.3
NICE;200308;1.8;;63.0;18690.0;27.4
NICE;200309;31.8;;63.0;15833.0;21.2
NICE;200310;90.4;;68.0;10589.0;16.0
NICE;200311;56.0;;76.0;6997.0;13.6
NICE;200312;94.2;;66.0;7852.0;10.6
NICE;200401;12.2;;66.0;8965.0;9.2
NICE;200402;39.6;;70.0;8177.0;9.9
NICE;200403;19.6;;66.0;12978.0;10.9
NICE;200404;94.6;;72.0;14503.0;13.7
NICE;200405;24.6;;72.0;16748.0;16.3
NICE;200406;78.8;;73.0;20286.0;21.1
NICE;200407;20.6;;68.0;20963.0;23.1
NICE;200408;9.6;;69.0;19509.0;24.2
NICE;200409;47.0;;67.0;16565.0;21.6
NICE;200410;121.0;;80.0;9304.0;18.1
NICE;200411;78.0;;67.0;9133.0;13.2
NICE;200412;92.8;;60.0;7271.0;11.0
NICE;200501;9.0;;59.0;11993.0;8.5
NICE;200502;17.2;;53.0;10231.0;7.7
NICE;200503;27.2;;67.0;13626.0;10.5
NICE;200504;16.6;;66.0;12239.0;13.3
NICE;200505;59.0;;64.0;17793.0;18.5
NICE;200506;14.2;;66.0;19350.0;22.8
NICE;200507;8.2;;61.0;21223.0;24.2
NICE;200508;35.4;;60.0;18844.0;23.5
NICE;200509;158.2;;71.0;11636.0;21.2
NICE;200510;117.2;;71.0;10233.0;17.6
NICE;200511;104.8;;70.0;8531.0;13.0
NICE;200512;83.2;;62.0;9385.0;8.6
NICE;200601;47.0;;64.0;9547.0;8.3
NICE;200602;35.4;;67.0;10521.0;9.9
NICE;200603;26.4;;65.0;11762.0;11.4
NICE;200604;7.4;;72.0;14838.0;14.8
NICE;200605;23.4;;71.0;17559.0;17.6
NICE;200606;1.6;;65.0;17343.0;21.2
NICE;200607;8.6;;63.0;20048.0;26.5
NICE;200608;39.0;;63.0;18632.0;23.2
NICE;200609;95.2;;73.0;11725.0;21.5
NICE;200610;49.2;;74.0;12969.0;18.7
NICE;200611;42.0;;72.0;10683.0;14.9
NICE;200612;145.0;;67.0;8602.0;11.7
NICE;200701;22.0;;71.0;8630.0;11.2
NICE;200702;11.6;;69.0;8953.0;11.7
NICE;200703;22.0;;62.0;13512.0;12.9
NICE;200704;16.6;;67.0;14860.0;16.7
NICE;200705;71.0;;69.0;18287.0;18.9
NICE;200706;19.8;;72.0;18037.0;21.5
NICE;200707;1.0;;63.0;23495.0;23.4
NICE;200708;3.8;;67.0;17461.0;23.4
NICE;200709;38.0;;65.0;15615.0;20.6
NICE;200710;24.8;;66.0;12727.0;17.3
NICE;200711;51.0;;61.0;11351.0;12.9
NICE;200712;36.2;;57.0;10398.0;10.3
NICE;200801;182.8;;72.0;7843.0;9.9
NICE;200802;48.2;;67.0;10785.0;10.0
NICE;200803;47.6;;64.0;12573.0;11.5
NICE;200804;85.6;;70.0;15022.0;13.4
NICE;200805;43.4;;70.0;12632.0;18.2
NICE;200806;31.6;;71.0;18669.0;21.3
NICE;200807;2.1;;67.0;22178.0;23.8
NICE;200808;4.4;;64.0;21892.0;24.4
NICE;200809;59.2;;65.0;13093.0;20.6
NICE;200810;84.6;;68.0;12237.0;18.0
NICE;200811;240.2;;68.0;7853.0;12.8
NICE;200812;202.8;;65.0;8532.0;9.3
NICE;200901;95.4;;64.0;9626.0;8.9
NICE;200902;59.6;;61.0;10034.0;9.3
NICE;200903;98.4;;65.0;13870.0;11.6
NICE;200904;151.0;;70.0;12276.0;14.9
NICE;200905;11.2;;71.0;19814.0;19.1
NICE;200906;15.0;;71.0;19124.0;21.6
NICE;200907;1.0;;67.0;22334.0;23.9
NICE;200908;0.0;;65.0;21347.0;25.7
NICE;200909;93.0;;60.0;15776.0;22.4
NICE;200910;35.8;;66.0;14389.0;17.9
NICE;200911;103.2;;69.0;9250.0;14.0
NICE;200912;179.5;;66.0;7406.0;9.3
NICE;201001;76.0;;68.0;6893.0;7.6
NICE;201002;140.8;;66.0;6945.0;8.7
NICE;201003;39.2;;67.0;11163.0;11.0
NICE;201004;12.6;;66.0;15138.0;14.4
NICE;201005;84.8;;73.0;15975.0;16.6
NICE;201006;41.1;;73.0;17138.0;21.0
NICE;201007;0.6;;65.0;22814.0;26.1
NICE;201008;53.1;;70.0;19298.0;23.5
NICE;201009;38.6;;66.0;15622.0;20.7
NICE;201010;181.9;;68.0;12284.0;16.6
NICE;201011;134.4;;70.0;9057.0;12.2
NICE;201012;130.9;;68.0;5879.0;8.3
NICE;201101;90.3;;68.0;7799.0;9.0
NICE;201102;81.8;;70.0;8763.0;9.6
NICE;201103;119.4;;68.0;11925.0;11.7
NICE;201104;11.7;;68.0;15769.0;15.3
NICE;201105;1.2;;61.0;19243.0;19.7
NICE;201106;81.5;;71.0;19515.0;21.3
NICE;201107;54.4;;68.0;19691.0;23.0
NICE;201108;16.9;;67.0;21241.0;24.1
NICE;201109;7.7;;65.0;17163.0;22.9
NICE;201110;47.0;;63.0;14377.0;17.9
NICE;201111;179.1;;66.0;10464.0;14.7
NICE;201112;32.8;;55.0;11568.0;11.5
NICE;201201;67.8;;61.0;9997.0;10.0
NICE;201202;0.0;;56.0;13096.0;7.5
NICE;201203;17.5;;64.0;15042.0;13.1
NICE;201204;129.9;;66.0;14620.0;14.4
NICE;201205;43.2;;73.0;14725.0;17.0
NICE;201206;6.7;;67.0;20031.0;22.2
NICE;201207;3.0;;65.0;22054.0;24.1
NICE;201208;6.1;;62.0;20543.0;25.7
NICE;201209;137.4;;61.0;15013.0;21.5
NICE;201210;139.2;;69.0;11343.0;18.0
NICE;201211;180.9;;66.0;9280.0;14.0
NICE;201212;68.8;;56.0;9962.0;9.7
NICE;201301;109.6;;65.0;9439.0;8.8
NICE;201302;89.0;;57.0;9662.0;7.9
NICE;201303;243.0;;73.0;8935.0;10.6
NICE;201304;82.2;;75.0;11942.0;14.2
NICE;201305;115.8;;71.0;17597.0;16.1
NICE;201306;25.7;;72.0;18899.0;19.9
NICE;201307;23.5;;64.0;20475.0;25.1
NICE;201308;14.2;;63.0;20755.0;24.8
NICE;201309;18.5;;66.0;16630.0;21.5
NICE;201310;36.2;;74.0;9717.0;18.5
NICE;201311;72.4;;59.0;9616.0;13.3
NICE;201312;158.9;;63.0;10298.0;10.9
NICE;201401;288.5;;72.0;7298.0;10.3
NICE;201402;146.6;;70.0;8030.0;10.2
NICE;201403;64.7;;63.0;14490.0;12.6
NICE;201404;8.0;;70.0;13038.0;15.3
NICE;201405;18.8;;65.0;17422.0;17.3
NICE;201406;21.3;;66.0;19033.0;22.1
NICE;201407;28.4;;68.0;19230.0;23.0
NICE;201408;23.0;;68.0;19929.0;23.4
NICE;201409;8.5;;66.0;14909.0;22.2
NICE;201410;46.2;;67.0;13360.0;19.4
NICE;201411;563.2;;74.0;6542.0;15.2
NICE;201412;49.2;;64.0;8471.0;11.4
NICE;201501;38.5;;60.0;11577.0;10.1
NICE;201502;97.5;;63.0;8920.0;9.6
NICE;201503;23.9;;65.0;12563.0;12.4
NICE;201504;52.0;;71.0;15864.0;14.3
NICE;201505;8.3;;70.0;17363.0;18.4
NICE;201506;72.6;;66.0;19878.0;22.9
NICE;201507;0.0;;65.0;23116.0;26.9
NICE;201508;27.1;;61.0;18958.0;25.0
NICE;201509;76.7;;58.0;15401.0;21.4
NICE;201510;235.3;;70.0;11179.0;16.9
NICE;201511;10.2;;63.0;12117.0;14.0
NICE;201512;26.6;;66.0;8160.0;12.1
NICE;201601;18.4;;63.0;7622.0;10.1
NICE;201602;77.8;;66.0;8181.0;10.8
NICE;201603;26.9;;63.0;13868.0;11.8
NICE;201604;7.4;;65.0;15618.0;15.4
NICE;201605;34.3;;65.0;18869.0;17.6
NICE;201606;22.3;;75.0;17393.0;20.9
NICE;201607;1.8;;69.0;21587.0;24.4
NICE;201608;8.2;;64.0;21374.0;24.7
NICE;201609;29.0;;63.0;16698.0;23.1
NICE;201610;107.2;;70.0;11857.0;17.6
NICE;201611;142.4;;69.0;10399.0;13.5
NICE;201612;8.4;;62.0;11044.0;11.3
NICE;201701;10.8;;55.0;9638.0;9.2
NICE;201702;41.7;;72.0;7840.0;11.6
NICE;201703;74.6;;67.0;15420.0;13.1
NICE;201704;64.5;;68.0;16654.0;14.7
NICE;201705;19.3;;68.0;19236.0;18.2
NICE;201706;3.1;;66.0;19459.0;23.7
NICE;201707;0.0;;65.0;23016.0;24.5
NICE;201708;0.8;;61.0;19879.0;25.2
NICE;201709;53.8;;62.0;15819.0;20.2
NICE;201710;0.2;;65.0;15785.0;18.1
NICE;201711;54.4;;59.0;11041.0;13.1
NICE;201712;111.4;;58.0;9011.0;9.3
NICE;201801;53.5;;66.0;8398.0;11.5
NICE;201802;52.1;;67.0;5507.0;8.3
NICE;201803;169.7;;71.0;11567.0;10.7
NICE;201804;114.5;;71.0;12551.0;15.4
NICE;201805;55.3;;75.0;12522.0;18.5
NICE;201806;53.3;;73.0;16282.0;22.2
NICE;201807;21.5;;70.0;21436.0;25.2
NICE;201808;11.7;;60.0;20110.0;26.5
NICE;201809;11.1;;66.0;16680.0;23.1
NICE;201810;188.0;;67.0;11205.0;19.0
NICE;201811;144.9;;71.0;6910.0;14.2
NICE;201812;50.6;;68.0;9883.0;11.5
NICE;201901;17.1;;57.0;11846.0;8.9
NICE;201902;76.9;;65.0;12752.0;10.7
NICE;201903;0.0;;58.0;16975.0;12.8
NICE;201904;130.4;;68.0;12631.0;13.9
NICE;201905;20.0;;73.0;14192.0;16.2
NICE;201906;1.6;;69.0;21108.0;23.0
NICE;201907;40.3;;68.0;21417.0;25.9
NICE;201908;2.0;;67.0;20245.0;25.8
NICE;201909;58.4;;67.0;16021.0;22.6
NICE;201910;151.7;;73.0;10095.0;19.0
NICE;201911;344.2;;71.0;6530.0;13.4
NICE;201912;148.4;;66.0;9461.0;12.5
NICE;202001;21.6;;65.0;9125.0;11.0
NICE;202002;0.0;;63.0;10897.0;12.3
NICE;202003;72.6;;67.0;10569.0;12.0
NICE;202004;79.5;;65.0;15118.0;15.0
NICE;202005;77.9;;72.0;15850.0;18.9
NICE;202006;86.4;;72.0;18704.0;21.1
NICE;202007;2.6;;71.0;19673.0;24.8
NICE;202008;6.0;;66.0;19741.0;25.8
NICE;202009;78.9;;62.0;14502.0;22.6
NICE;202010;138.4;;73.0;10707.0;16.1
NICE;202011;2.4;;71.0;10633.0;14.8
NICE;202012;149.4;;73.0;6250.0;9.8
NICE;202101;101.9;;69.0;7199.0;8.8
NICE;202102;59.9;;74.0;8857.0;11.3
NICE;202103;8.4;;64.0;14698.0;12.0
NICE;202104;122.6;;70.0;11196.0;13.3
NICE;202105;38.0;;71.0;15806.0;17.2
NICE;202106;2.4;;72.0;18735.0;22.8
NICE;202107;4.6;;72.0;20236.0;24.3
NICE;202108;45.7;;66.0;19519.0;24.8
NICE;202109;47.3;;68.0;15033.0;22.7
NICE;202110;42.6;;67.0;12768.0;17.7
NICE;202111;84.0;;66.0;8849.0;13.8
NICE;202112;48.6;;62.0;10229.0;10.4
NICE;202201;11.3;;61.0;12782.0;9.6
NICE;202202;26.8;;64.0;12668.0;11.0
NICE;202203;18.9;;60.0;10273.0;11.8
NICE;202204;26.1;;64.0;15226.0;14.4
NICE;202205;2.2;;72.0;18047.0;19.7
NICE;202206;22.6;;68.0;20801.0;24.1
NICE;202207;0.6;;65.0;24111.0;27.1
NICE;202208;12.1;;62.0;19039.0;26.5
NICE;202209;40.5;;60.0;15389.0;22.7
NICE;202210;109.7;;74.0;13501.0;19.6
NICE;202211;82.7;;65.0;9854.0;14.9
NICE;202212;112.4;;74.0;6730.0;11.1
NICE;202301;45.2;;60.0;9335.0;10.3
NICE;202302;11.1;;63.0;9399.0;10.3
NICE;202303;1.4;;64.0;15663.0;13.4
NICE;202304;19.7;;66.0;16171.0;14.8
NICE;202305;38.8;;69.0;15843.0;18.8
NICE;202306;19.8;;72.0;16627.0;23.3
NICE;202307;2.8;;67.0;22412.0;26.2
NICE;202308;24.0;;62.0;20066.0;25.4
NICE;202309;43.7;;65.0;16766.0;23.3
NICE;202310;104.8;;70.0;12556.0;20.2
NICE;202311;29.0;;60.0;11427.0;13.5
NICE;202312;63.0;;68.0;9240.0;11.2
NICE;196601;24.1;;;;
NICE;196602;112.4;;;;
NICE;196603;14.3;;;;
NICE;196604;73.0;;;;
NICE;196605;1.7;;;;
NICE;196606;60.8;;;;
NICE;196607;6.1;;;;
NICE;196608;21.5;;;;
NICE;196609;89.9;;;;
NICE;196610;139.3;;;;
NICE;196611;165.9;;;;
NICE;196612;40.3;;;;
NICE;196701;3.0;;;;
NICE;196702;28.7;;;;
NICE;196703;35.9;;;;
NICE;196704;28.7;;;;
NICE;196705;3.8;;;;
NICE;196706;34.5;;;;
NICE;196707;46.2;;;;
NICE;196708;2.8;;;;
NICE;196709;31.2;;;;
NICE;196710;14.5;;;;
NICE;196711;113.2;;;;
NICE;196712;24.8;;;;
NICE;196801;1.5;;;;
NICE;196802;184.2;;;;
NICE;196803;21.6;;;;
NICE;196804;55.6;;;;
NICE;196805;67.8;;;;
NICE;196806;21.5;;;;
NICE;196807;0.0;;;;
NICE;196808;54.1;;;;
NICE;196809;147.4;;;;
NICE;196810;66.3;;;;
NICE;196811;156.4;;;;
NICE;196812;20.8;;;;
NICE;196901;142.0;;;;
NICE;196902;102.3;;;;
NICE;196903;104.1;;;;
NICE;196904;17.6;;;;
NICE;196905;55.2;;;;
NICE;196906;44.0;;;;
NICE;196907;58.8;;;;
NICE;196908;17.7;;;;
NICE;196909;26.8;;;;
NICE;196910;0.0;;;;
NICE;196911;87.5;;;;
NICE;196912;22.9;;;;
NICE;197001;168.3;;;;
NICE;197002;28.0;;;;
NICE;197003;22.7;;;;
NICE;197004;1.3;;;;
NICE;197005;27.3;;;;
NICE;197006;12.3;;;;
NICE;197007;0.0;;;;
NICE;197008;16.3;;;;
NICE;197009;0.6;;;;
NICE;197010;28.7;;;;
NICE;197011;107.0;;;;
NICE;197012;50.8;;;;
NICE;197101;92.2;;;;
NICE;197102;33.4;;;;
NICE;197103;141.3;;;;
NICE;197104;80.6;;;;
NICE;197105;121.6;;;;
NICE;197106;38.6;;;;
NICE-COL;195001;25.8;;;;
NICE-COL;195002;144.3;;;;
NICE-COL;195003;35.9;;;;
NICE-COL;195004;114.1;;;;
NICE-COL;195005;28.2;;;;
NICE-COL;195006;2.7;;;;
NICE-COL;195007;0.0;;;;
NICE-COL;195008;24.7;;;;
NICE-COL;195009;63.6;;;;
NICE-COL;195010;40.9;;;;
NICE-COL;195011;158.4;;;;
NICE-COL;195012;106.0;;;;
NICE-COL;195101;134.3;;;;
NICE-COL;195102;145.1;;;;
NICE-COL;195103;97.8;;;;
NICE-COL;195104;25.6;;;;
NICE-COL;195105;157.1;;;;
NICE-COL;195106;12.7;;;;
NICE-COL;195107;4.1;;;;
NICE-COL;195108;8.5;;;;
NICE-COL;195109;28.4;;;;
NICE-COL;195110;192.3;;;;
NICE-COL;195111;317.4;;;;
NICE-COL;195112;36.8;;;;
NICE-COL;195201;64.7;;;;
NICE-COL;195202;11.7;;;;
NICE-COL;195203;45.7;;;;
NICE-COL;195204;196.8;;;;
NICE-COL;195205;87.8;;;;
NICE-COL;195208;76.6;;;;
NICE-COL;195209;115.1;;;;
NICE-COL;195210;53.0;;;;
NICE-COL;195211;86.9;;;;
NICE-COL;195212;77.4;;;;
NICE-COL;195301;37.0;;;;
NICE-COL;195302;23.4;;;;
NICE-COL;195304;31.1;;;;
NICE-COL;195305;17.3;;;;
NICE-COL;195306;71.5;;;;
NICE-COL;195307;70.5;;;;
NICE-COL;195308;53.3;;;;
NICE-COL;195309;189.9;;;;
NICE-COL;195310;186.2;;;;
NICE-COL;195311;12.5;;;;
NICE-COL;195312;42.0;;;;
NICE-COL;195401;23.1;;;;
NICE-COL;195402;54.7;;;;
NICE-COL;195403;90.7;;;;
NICE-COL;195404;48.0;;;;
NICE-COL;195405;81.5;;;;
NICE-COL;195406;29.5;;;;
NICE-COL;195407;76.5;;;;
NICE-COL;195408;33.9;;;;
NICE-COL;195410;95.6;;;;
NICE-COL;195411;109.8;;;;
NICE-COL;195412;117.6;;;;
NICE-COL;195501;136.5;;;;
NICE-COL;195502;97.9;;;;
NICE-COL;195503;32.3;;;;
NICE-COL;195504;8.7;;;;
NICE-COL;195505;3.8;;;;
NICE-COL;195506;71.0;;;;
NICE-COL;195507;39.1;;;;
NICE-COL;195508;0.5;;;;
NICE-COL;195509;31.6;;;;
NICE-COL;195510;89.5;;;;
NICE-COL;195511;94.8;;;;
NICE-COL;195512;52.5;;;;
NICE-COL;195601;73.9;;;;
NICE-COL;195602;74.4;;;;
NICE-COL;195603;230.9;;;;
NICE-COL;195604;138.4;;;;
NICE-COL;195605;9.3;;;;
NICE-COL;195606;36.1;;;;
NICE-COL;195607;75.0;;;;
NICE-COL;195608;3.9;;;;
NICE-COL;195609;170.7;;;;
NICE-COL;195610;73.7;;;;
NICE-COL;195611;122.7;;;;
NICE-COL;195612;45.5;;;;
NICE-COL;195701;35.1;;;;
NICE-COL;195702;140.2;;;;
NICE-COL;195703;61.6;;;;
NICE-COL;195704;85.3;;;;
NICE-COL;195705;59.5;;;;
NICE-COL;195706;121.5;;;;
NICE-COL;195707;3.3;;;;
NICE-COL;195708;36.7;;;;
NICE-COL;195709;3.2;;;;
NICE-COL;195710;56.9;;;;
NICE-COL;195711;281.5;;;;
NICE-COL;195712;320.9;;;;
NICE-COL;195801;23.7;;;;
NICE-COL;195802;48.2;;;;
NICE-COL;195803;103.6;;;;
NICE-COL;195804;122.8;;;;
NICE-COL;195805;11.6;;;;
NICE-COL;195806;57.8;;;;
NICE-COL;195807;27.3;;;;
NICE-COL;195808;26.6;;;;
NICE-COL;195809;38.3;;;;
NICE-COL;195810;105.1;;;;
NICE-COL;195811;78.0;;;;
NICE-COL;195812;314.6;;;;
NICE-COL;195901;2.6;;;;
NICE-COL;195902;16.0;;;;
NICE-COL;195903;77.9;;;;
NICE-COL;195904;150.1;;;;
NICE-COL;195905;105.2;;;;
NICE-COL;195906;7.6;;;;
NICE-COL;195907;0.0;;;;
NICE-COL;195908;29.1;;;;
NICE-COL;195909;63.4;;;;
NICE-COL;195910;271.0;;;;
NICE-COL;195911;267.8;;;;
NICE-COL;195912;192.6;;;;
NICE-COL;196001;104.4;;;;
NICE-COL;196002;115.3;;;;
NICE-COL;196003;172.6;;;;
NICE-COL;196004;71.0;;;;
NICE-COL;196005;41.4;;;;
NICE-COL;196006;8.9;;;;
NICE-COL;196007;24.9;;;;
NICE-COL;196008;59.8;;;;
NICE-COL;196009;201.0;;;;
NICE-COL;196010;267.9;;;;
NICE-COL;196011;131.9;;;;
NICE-COL;196012;168.6;;;;
NICE-COL;196101;109.4;;;;
NICE-COL;196102;8.3;;;;
NICE-COL;196103;0.0;;;;
NICE-COL;196104;125.5;;;;
NICE-COL;196105;59.3;;;;
NICE-COL;196106;24.0;;;;
NICE-COL;196107;9.5;;;;
NICE-COL;196108;2.3;;;;
NICE-COL;196109;70.5;;;;
NICE-COL;196110;108.8;;;;
NICE-COL;196111;288.3;;;;
NICE-COL;196112;43.7;;;;
NICE-COL;196201;41.1;;;;
NICE-COL;196202;62.5;;;;
NICE-COL;196203;116.0;;;;
NICE-COL;196204;59.0;;;;
NICE-COL;196205;44.0;;;;
NICE-COL;196206;47.0;;;;
NICE-COL;196207;2.5;;;;
NICE-COL;196208;0.0;;;;
NICE-COL;196209;23.6;;;;
NICE-COL;196210;94.8;;;;
NICE-COL;196211;192.1;;;;
NICE-COL;196212;80.2;;;;
NICE-COL;196301;172.8;;;;
NICE-COL;196302;75.8;;;;
NICE-COL;196303;78.8;;;;
NICE-COL;196304;84.8;;;;
NICE-COL;196305;1.0;;;;
NICE-COL;196306;78.5;;;;
NICE-COL;196307;1.5;;;;
NICE-COL;196308;55.0;;;;
NICE-COL;196309;67.2;;;;
NICE-COL;196310;69.5;;;;
NICE-COL;196311;241.1;;;;
NICE-COL;196312;67.6;;;;
NICE-COL;196401;7.8;;;;
NICE-COL;196402;224.6;;;;
NICE-COL;196403;128.5;;;;
NICE-COL;196404;54.3;;;;
NICE-COL;196405;1.5;;;;
NICE-COL;196406;17.5;;;;
NICE-COL;196407;2.0;;;;
NICE-COL;196408;22.7;;;;
NICE-COL;196409;21.8;;;;
NICE-COL;196410;171.6;;;;
NICE-COL;196411;18.0;;;;
NICE-COL;196412;151.8;;;;
NICE-COL;196501;44.4;;;;9.5
NICE-COL;196502;8.8;;;;7.4
NICE-COL;196503;83.0;;;;10.7
NICE-COL;196504;1.7;;;;13.4
NICE-COL;196505;20.8;;;;16.2
NICE-COL;196506;23.0;;;;19.8
NICE-COL;196507;10.6;;;;22.3
NICE-COL;196508;154.5;;;;22.2
NICE-COL;196509;171.0;;;;18.3
NICE-COL;196510;88.5;;;;17.4
NICE-COL;196511;108.7;;;;12.1
NICE-COL;196512;33.1;;;;10.7
NICE-COL;196601;38.4;;;;8.4
NICE-COL;196602;132.6;;;;11.3
NICE-COL;196603;13.5;;;;10.6
NICE-COL;196604;112.4;;;;14.7
NICE-COL;196605;9.5;;;;17.7
NICE-COL;196606;100.1;;;;21.1
NICE-COL;196607;13.7;;;;21.2
NICE-COL;196608;25.4;;;;21.8
NICE-COL;196609;99.6;;;;20.3
NICE-COL;196610;189.7;;;;17.4
NICE-COL;196611;158.3;;;;10.9
NICE-COL;196612;58.0;;;;9.8
NICE-COL;196701;5.4;;;;8.7
NICE-COL;196702;46.4;;;;9.2
NICE-COL;196703;52.6;;;;11.9
NICE-COL;196704;41.4;;;;13.5
NICE-COL;196705;16.2;;;;16.8
NICE-COL;196706;67.4;;;;19.4
NICE-COL;196707;37.2;;;;24.1
NICE-COL;196708;11.8;;;;23.1
NICE-COL;196709;55.3;;;;19.7
NICE-COL;196710;27.9;;;;17.7
NICE-COL;196711;132.6;;;;13.4
NICE-COL;196712;36.6;;;;9.5
NICE-COL;196801;0.7;;;;8.6
NICE-COL;196802;247.9;;;;9.3
NICE-COL;196803;28.4;;;;11.1
NICE-COL;196804;75.7;;;;14.2
NICE-COL;196805;96.0;;;;16.6
NICE-COL;196806;29.4;;;;19.7
NICE-COL;196807;0.0;;;;23.3
NICE-COL;196808;80.0;;;;21.1
NICE-COL;196809;177.0;;;;18.9
NICE-COL;196810;86.5;;;;17.3
NICE-COL;196811;189.0;;;;12.2
NICE-COL;196812;31.6;;;;8.9
NICE-COL;196901;174.5;;;;8.7
NICE-COL;196902;146.4;;;;7.4
NICE-COL;196903;143.2;;;;10.1
NICE-COL;196904;30.1;;;;12.8
NICE-COL;196905;88.2;;;;16.4
NICE-COL;196906;57.1;;;;18.4
NICE-COL;196907;61.2;;;;22.8
NICE-COL;196908;25.8;;;;22.6
NICE-COL;196909;29.9;;;;20.0
NICE-COL;196910;0.5;;;;18.4
NICE-COL;196911;98.1;;;;12.2
NICE-COL;196912;35.9;;;;8.4
NICE-COL;197001;209.2;;;;9.2
NICE-COL;197002;38.5;;;;9.0
NICE-COL;197003;46.8;;;;9.3
NICE-COL;197004;1.6;;;;12.5
NICE-COL;197005;50.0;;;;15.9
NICE-COL;197006;14.3;;;;20.9
NICE-COL;197007;0.0;;;;23.1
NICE-COL;197008;19.8;;;;23.2
NICE-COL;197009;1.5;;;;21.5
NICE-COL;197010;37.5;;;;16.6
NICE-COL;197011;154.8;;;;13.2
NICE-COL;197012;75.8;;;;9.1
NICE-COL;197101;116.0;;;;8.1
NICE-COL;197102;40.7;;;;9.7
NICE-COL;197103;189.7;;;;7.5
NICE-COL;197104;98.5;;;;14.1
NICE-COL;197105;151.0;;;;17.0
NICE-COL;197106;47.0;;;;18.8
NICE-COL;197107;2.0;;;;24.4
NICE-COL;197108;69.5;;;;24.5
NICE-COL;197109;67.5;;;;20.6
NICE-COL;197110;2.5;;;;17.1
NICE-COL;197111;186.3;;;;11.4
NICE-COL;197112;70.2;;;;9.4
NICE-COL;197201;45.5;;;;8.1
NICE-COL;197202;258.7;;;;9.3
NICE-COL;197203;133.4;;;;11.6
NICE-COL;197204;46.6;;;;13.0
NICE-COL;197205;64.0;;;;16.5
NICE-COL;197206;135.1;;;;19.2
NICE-COL;197207;13.0;;;;22.6
NICE-COL;197208;22.2;;;;21.2
NICE-COL;197209;128.2;;;;17.0
NICE-COL;197210;134.0;;;;15.1
